arm,seed,round,validation_accuracy,mean_peer_rank,training_bytes_cumulative,training_adapter_bytes,training_head_bytes,training_metadata_bytes,rank_peer0,rank_peer1,rank_peer2,rank_peer3,rank_peer4,rank_peer5,rank_peer6,rank_peer7,rank_peer8,rank_peer9
fixed_sample,45,18,93.69266055045871,8.8,1321456230,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
fixed_sample,45,19,93.69266055045871,8.8,1394870465,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
fixed_sample,45,20,94.03669724770643,8.8,1468284700,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
fixed_sample,46,1,92.20183486238533,8.8,73414238,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,2,92.66055045871559,8.8,146828476,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,3,93.23394495412845,8.8,220242714,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,4,93.57798165137615,8.8,293656952,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,5,93.23394495412845,8.8,367071190,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,6,93.92201834862385,8.8,440485428,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,7,93.92201834862385,8.8,513899666,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,8,93.69266055045871,8.8,587313904,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,9,93.34862385321101,8.8,660728142,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,10,93.80733944954129,8.8,734142380,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,11,94.15137614678899,8.8,807556618,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,12,93.46330275229357,8.8,880970856,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,13,93.80733944954129,8.8,954385094,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,14,93.34862385321101,8.8,1027799332,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,15,93.34862385321101,8.8,1101213570,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,16,93.46330275229357,8.8,1174627808,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,17,93.69266055045871,8.8,1248042046,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,18,93.92201834862385,8.8,1321456284,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,19,94.26605504587155,8.8,1394870522,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
fixed_sample,46,20,93.92201834862385,8.8,1468284760,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
adaptive_uniform,42,1,92.20183486238533,8.8,73414228,25952256,47370400,91572,4,8,4,4,8,16,4,8,16,16
adaptive_uniform,42,2,93.34862385321101,8.8,146828456,25952256,47370400,91572,4,8,4,4,8,16,4,8,16,16
adaptive_uniform,42,3,93.80733944954129,8.8,220242684,25952256,47370400,91572,4,8,4,4,8,16,4,8,16,16
adaptive_uniform,42,4,93.69266055045871,7.0,288348208,20643840,47370400,91284,2,6,2,4,6,16,2,8,12,12
adaptive_uniform,42,5,93.34862385321101,6.6,355273988,19464192,47370400,91188,2,6,2,2,6,16,2,6,12,12
adaptive_uniform,42,6,94.26605504587155,5.2,418070808,15335424,47370400,90996,2,4,2,2,4,12,4,6,8,8
adaptive_uniform,42,7,94.03669724770643,5.4,481457452,15925248,47370400,90996,2,8,2,2,4,12,4,4,8,8
adaptive_uniform,42,8,94.26605504587155,6.0,546613664,17694720,47370400,91092,2,8,2,4,4,16,4,4,8,8
adaptive_uniform,42,9,93.46330275229357,6.4,612949572,18874368,47370400,91140,2,6,2,4,4,16,2,4,16,8
adaptive_uniform,42,10,94.03669724770643,6.0,678105832,17694720,47370400,91140,2,6,2,4,4,12,2,4,16,8
adaptive_uniform,42,11,94.03669724770643,5.4,741492620,15925248,47370400,91140,2,4,2,4,4,12,2,4,12,8
adaptive_uniform,42,12,93.92201834862385,5.6,805468992,16515072,47370400,90900,2,8,2,2,4,8,2,4,16,8
adaptive_uniform,42,13,93.92201834862385,6.4,871804804,18874368,47370400,91044,2,8,2,2,4,16,2,4,16,8
adaptive_uniform,42,14,93.69266055045871,6.0,936961064,17694720,47370400,91140,2,6,2,4,4,16,2,4,12,8
adaptive_uniform,42,15,93.69266055045871,6.4,1003297116,18874368,47370400,91284,2,6,2,4,4,12,2,4,12,16
adaptive_uniform,42,16,93.46330275229357,5.6,1067273632,16515072,47370400,91044,2,4,2,2,4,12,2,4,8,16
adaptive_uniform,42,17,93.34862385321101,5.2,1130070356,15335424,47370400,90900,2,4,2,2,4,8,2,4,8,16
adaptive_uniform,42,18,93.57798165137615,5.0,1192277352,14745600,47370400,90996,2,4,2,2,4,8,4,4,8,12
adaptive_uniform,42,19,93.80733944954129,6.0,1257433564,17694720,47370400,91092,2,8,2,4,4,8,4,4,8,16
adaptive_uniform,42,20,93.11926605504587,6.2,1323179504,18284544,47370400,90996,2,8,2,4,8,8,2,4,8,16
adaptive_uniform,43,1,92.31651376146789,8.8,73414228,25952256,47370400,91572,8,16,4,4,16,16,4,8,4,8
adaptive_uniform,43,2,92.66055045871559,8.8,146828456,25952256,47370400,91572,8,16,4,4,16,16,4,8,4,8
adaptive_uniform,43,3,93.57798165137615,8.8,220242684,25952256,47370400,91572,8,16,4,4,16,16,4,8,4,8
adaptive_uniform,43,4,93.57798165137615,6.4,286578736,18874368,47370400,91284,6,12,4,2,12,12,2,6,2,6
adaptive_uniform,43,5,93.34862385321101,6.4,352914788,18874368,47370400,91284,6,12,4,2,12,12,2,6,2,6
adaptive_uniform,43,6,93.69266055045871,4.6,413941992,13565952,47370400,90852,4,8,4,2,8,8,2,4,2,4
adaptive_uniform,43,7,93.69266055045871,4.4,474379276,12976128,47370400,90756,4,8,2,2,8,8,2,4,2,4
adaptive_uniform,43,8,93.46330275229357,5.2,537176000,15335424,47370400,90900,4,8,2,2,16,8,2,4,2,4
adaptive_uniform,43,9,93.57798165137615,5.2,599972724,15335424,47370400,90900,4,8,2,2,16,8,2,4,2,4
adaptive_uniform,43,10,93.69266055045871,5.2,662769448,15335424,47370400,90900,4,8,2,2,12,8,2,4,2,8
adaptive_uniform,43,11,93.80733944954129,6.0,727925612,17694720,47370400,91044,4,16,2,2,12,8,2,4,2,8
adaptive_uniform,43,12,93.57798165137615,5.4,791312160,15925248,47370400,90900,4,16,2,2,8,8,2,4,2,6
adaptive_uniform,43,13,93.69266055045871,5.0,853519060,14745600,47370400,90900,4,12,2,2,8,8,2,4,2,6
adaptive_uniform,43,14,93.69266055045871,5.0,915726056,14745600,47370400,90996,4,12,2,2,8,8,4,4,2,4
adaptive_uniform,43,15,93.80733944954129,5.2,978522828,15335424,47370400,90948,4,8,4,2,8,8,4,4,2,8
adaptive_uniform,43,16,93.34862385321101,5.2,1041319600,15335424,47370400,90948,4,8,4,2,8,8,2,4,4,8
adaptive_uniform,43,17,94.03669724770643,5.0,1103526548,14745600,47370400,90948,4,8,4,2,8,8,2,4,4,6
adaptive_uniform,43,18,93.92201834862385,4.8,1165143576,14155776,47370400,90852,4,8,4,2,8,8,2,4,2,6
adaptive_uniform,43,19,94.03669724770643,4.8,1226760508,14155776,47370400,90756,4,8,2,2,8,8,2,8,2,4
adaptive_uniform,43,20,94.15137614678899,5.8,1291326800,17104896,47370400,90996,4,16,2,2,8,8,4,8,2,4
adaptive_uniform,44,1,93.23394495412845,8.8,73414228,25952256,47370400,91572,8,8,16,8,16,16,4,4,4,4
adaptive_uniform,44,2,92.66055045871559,8.8,146828456,25952256,47370400,91572,8,8,16,8,16,16,4,4,4,4
adaptive_uniform,44,3,93.57798165137615,8.8,220242684,25952256,47370400,91572,8,8,16,8,16,16,4,4,4,4
adaptive_uniform,44,4,93.57798165137615,6.2,285988816,18284544,47370400,91188,6,6,12,6,12,12,2,2,2,2
adaptive_uniform,44,5,93.46330275229357,6.2,351734948,18284544,47370400,91188,6,6,12,6,12,12,2,2,2,2
adaptive_uniform,44,6,93.34862385321101,4.4,412172232,12976128,47370400,90756,4,4,8,4,8,8,2,2,2,2
adaptive_uniform,44,7,93.80733944954129,4.4,472609516,12976128,47370400,90756,4,4,8,4,8,8,2,2,2,2
adaptive_uniform,44,8,94.26605504587155,5.2,535406240,15335424,47370400,90900,4,4,8,4,8,16,2,2,2,2
adaptive_uniform,44,9,94.03669724770643,5.2,598202964,15335424,47370400,90900,4,4,8,4,8,16,2,2,2,2
adaptive_uniform,44,10,93.57798165137615,4.8,659820040,14155776,47370400,90900,4,4,8,4,8,12,2,2,2,2
adaptive_uniform,44,11,93.80733944954129,4.8,721437116,14155776,47370400,90900,4,4,8,4,8,12,2,2,2,2
adaptive_uniform,44,12,93.80733944954129,4.4,781874400,12976128,47370400,90756,4,4,8,4,8,8,2,2,2,2
adaptive_uniform,44,13,93.57798165137615,4.6,842901604,13565952,47370400,90852,4,4,8,4,8,8,4,2,2,2
adaptive_uniform,44,14,93.80733944954129,4.6,903928808,13565952,47370400,90852,4,4,8,4,8,8,4,2,2,2
adaptive_uniform,44,15,93.80733944954129,4.6,964956012,13565952,47370400,90852,4,4,8,4,8,8,2,2,2,4
adaptive_uniform,44,16,93.80733944954129,4.6,1025983216,13565952,47370400,90852,4,4,8,4,8,8,2,2,2,4
adaptive_uniform,44,17,93.92201834862385,4.4,1086420500,12976128,47370400,90756,4,4,8,4,8,8,2,2,2,2
adaptive_uniform,44,18,93.80733944954129,4.8,1148037432,14155776,47370400,90756,4,8,8,4,8,8,2,2,2,2
adaptive_uniform,44,19,93.80733944954129,5.2,1210834012,15335424,47370400,90756,4,8,8,8,8,8,2,2,2,2
adaptive_uniform,44,20,93.92201834862385,5.8,1275400160,17104896,47370400,90852,8,8,8,8,8,8,2,2,4,2
adaptive_uniform,45,1,92.20183486238533,8.8,73414228,25952256,47370400,91572,4,4,4,8,4,8,16,16,16,8
adaptive_uniform,45,2,92.77522935779817,8.8,146828456,25952256,47370400,91572,4,4,4,8,4,8,16,16,16,8
adaptive_uniform,45,3,93.57798165137615,8.8,220242684,25952256,47370400,91572,4,4,4,8,4,8,16,16,16,8
adaptive_uniform,45,4,93.80733944954129,6.8,287758288,20054016,47370400,91188,2,2,2,6,2,8,12,12,16,6
adaptive_uniform,45,5,94.03669724770643,6.2,353504420,18284544,47370400,91188,2,2,2,6,2,6,12,12,12,6
adaptive_uniform,45,6,93.69266055045871,5.8,418070760,17104896,47370400,91044,2,2,2,4,2,6,8,16,12,4
adaptive_uniform,45,7,94.15137614678899,5.2,480867484,15335424,47370400,90900,2,2,2,4,2,4,8,16,8,4
adaptive_uniform,45,8,93.69266055045871,5.0,543074480,14745600,47370400,90996,2,4,2,4,2,4,8,12,8,4
adaptive_uniform,45,9,93.92201834862385,5.0,605281476,14745600,47370400,90996,2,4,2,4,2,4,8,12,8,4
adaptive_uniform,45,10,93.69266055045871,4.6,666308680,13565952,47370400,90852,2,4,2,4,2,4,8,8,8,4
adaptive_uniform,45,11,93.69266055045871,5.0,728515532,14745600,47370400,90852,2,4,2,4,2,8,8,8,8,4
adaptive_uniform,45,12,93.57798165137615,5.6,792491904,16515072,47370400,90900,2,2,2,4,2,8,8,8,16,4
adaptive_uniform,45,13,94.15137614678899,5.4,855878452,15925248,47370400,90900,2,2,2,4,2,6,8,8,16,4
adaptive_uniform,45,14,94.03669724770643,5.2,918675272,15335424,47370400,90996,2,2,2,4,4,6,8,8,12,4
adaptive_uniform,45,15,93.80733944954129,5.0,980882268,14745600,47370400,90996,2,2,2,4,4,4,8,8,12,4
adaptive_uniform,45,16,94.15137614678899,5.2,1043678992,15335424,47370400,90900,2,2,2,4,2,4,8,16,8,4
adaptive_uniform,45,17,94.03669724770643,5.2,1106475716,15335424,47370400,90900,2,2,2,4,2,4,8,16,8,4
adaptive_uniform,45,18,93.92201834862385,5.6,1170452088,16515072,47370400,90900,2,2,2,4,2,8,8,16,8,4
adaptive_uniform,45,19,93.92201834862385,5.2,1233248812,15335424,47370400,90900,2,2,2,4,2,8,8,12,8,4
adaptive_uniform,45,20,94.38073394495413,5.2,1296045632,15335424,47370400,90996,2,4,2,4,2,6,8,12,8,4
adaptive_uniform,46,1,92.20183486238533,8.8,73414228,25952256,47370400,91572,4,8,8,4,4,16,16,4,8,16
adaptive_uniform,46,2,92.54587155963303,8.8,146828456,25952256,47370400,91572,4,8,8,4,4,16,16,4,8,16
adaptive_uniform,46,3,93.11926605504587,8.8,220242684,25952256,47370400,91572,4,8,8,4,4,16,16,4,8,16
adaptive_uniform,46,4,92.77522935779817,6.6,287168464,19464192,47370400,91188,2,8,6,2,2,12,12,2,8,12
adaptive_uniform,46,5,93.34862385321101,6.4,353504420,18874368,47370400,91188,2,6,6,2,2,12,12,2,8,12
adaptive_uniform,46,6,93.46330275229357,4.8,415121352,14155776,47370400,90756,2,6,4,2,2,8,8,2,6,8
adaptive_uniform,46,7,93.69266055045871,5.0,477328108,14745600,47370400,90756,2,4,8,2,2,8,8,2,6,8
adaptive_uniform,46,8,93.57798165137615,4.8,538945040,14155776,47370400,90756,2,4,8,2,2,8,8,2,4,8
adaptive_uniform,46,9,93.46330275229357,4.8,600562068,14155776,47370400,90852,2,4,6,2,4,8,8,2,4,8
adaptive_uniform,46,10,93.46330275229357,4.8,662179096,14155776,47370400,90852,2,4,6,2,4,8,8,2,4,8
adaptive_uniform,46,11,93.34862385321101,5.2,724975820,15335424,47370400,90900,2,4,4,2,2,8,16,2,4,8
adaptive_uniform,46,12,93.46330275229357,5.4,788362464,15925248,47370400,90996,2,4,4,2,4,8,16,2,4,8
adaptive_uniform,46,13,93.57798165137615,5.4,851749108,15925248,47370400,90996,2,4,4,2,4,8,12,2,8,8
adaptive_uniform,46,14,93.57798165137615,6.0,916905272,17694720,47370400,91044,2,4,4,2,2,8,12,2,8,16
adaptive_uniform,46,15,93.80733944954129,5.4,980291820,15925248,47370400,90900,2,4,4,2,2,8,8,2,6,16
adaptive_uniform,46,16,93.80733944954129,5.2,1043088640,15335424,47370400,90996,2,4,4,2,2,8,8,4,6,12
adaptive_uniform,46,17,93.23394495412845,5.0,1105295636,14745600,47370400,90996,2,4,4,2,2,8,8,4,4,12
adaptive_uniform,46,18,93.80733944954129,4.4,1165732920,12976128,47370400,90756,2,4,4,2,2,8,8,2,4,8
adaptive_uniform,46,19,93.80733944954129,5.2,1228529644,15335424,47370400,90900,2,4,4,2,2,16,8,2,4,8
adaptive_uniform,46,20,93.46330275229357,5.4,1291916288,15925248,47370400,90996,2,4,4,4,2,16,8,2,4,8
adaptive_sample,42,1,92.31651376146789,8.8,73414236,25952256,47370400,91580,4,8,4,4,8,16,4,8,16,16
adaptive_sample,42,2,93.11926605504587,8.8,146828472,25952256,47370400,91580,4,8,4,4,8,16,4,8,16,16
adaptive_sample,42,3,93.11926605504587,8.8,220242708,25952256,47370400,91580,4,8,4,4,8,16,4,8,16,16
adaptive_sample,42,4,93.69266055045871,6.8,287758320,20054016,47370400,91196,2,6,2,2,6,16,2,8,12,12
adaptive_sample,42,5,94.03669724770643,7.0,355863852,20643840,47370400,91292,2,8,2,2,6,16,4,6,12,12
adaptive_sample,42,6,93.92201834862385,5.8,420430248,17104896,47370400,91100,2,8,2,4,4,12,4,6,8,8
adaptive_sample,42,7,94.03669724770643,5.4,483816996,15925248,47370400,91100,2,6,2,4,4,12,4,4,8,8
adaptive_sample,42,8,94.15137614678899,4.8,545434032,14155776,47370400,90860,2,6,2,2,4,8,4,4,8,8
adaptive_sample,42,9,94.26605504587155,4.4,605871324,12976128,47370400,90764,2,4,2,2,4,8,2,4,8,8
adaptive_sample,42,10,94.03669724770643,4.8,667488264,14155776,47370400,90764,2,4,2,2,4,8,2,8,8,8
adaptive_sample,42,11,94.15137614678899,4.8,729105204,14155776,47370400,90764,2,4,2,2,4,8,2,8,8,8
adaptive_sample,42,12,93.92201834862385,5.0,791311968,14745600,47370400,90764,2,8,2,2,4,8,2,6,8,8
adaptive_sample,42,13,94.15137614678899,5.4,854698380,15925248,47370400,90764,2,8,2,2,8,8,2,6,8,8
adaptive_sample,42,14,94.4954128440367,5.2,917494968,15335424,47370400,90764,2,8,2,2,8,8,2,4,8,8
adaptive_sample,42,15,93.92201834862385,5.0,979701732,14745600,47370400,90764,2,8,2,2,6,8,2,4,8,8
adaptive_sample,42,16,94.15137614678899,4.8,1041318672,14155776,47370400,90764,2,6,2,2,6,8,2,4,8,8
adaptive_sample,42,17,93.69266055045871,4.6,1102345788,13565952,47370400,90764,2,6,2,2,4,8,2,4,8,8
adaptive_sample,42,18,93.57798165137615,4.4,1162783080,12976128,47370400,90764,2,4,2,2,4,8,2,4,8,8
adaptive_sample,42,19,93.80733944954129,5.6,1226759460,16515072,47370400,90908,2,8,2,2,4,8,2,4,16,8
adaptive_sample,42,20,94.15137614678899,5.6,1290735840,16515072,47370400,90908,2,8,2,2,4,8,2,4,16,8
adaptive_sample,43,1,92.43119266055047,8.8,73414236,25952256,47370400,91580,8,16,4,4,16,16,4,8,4,8
adaptive_sample,43,2,92.88990825688073,8.8,146828472,25952256,47370400,91580,8,16,4,4,16,16,4,8,4,8
adaptive_sample,43,3,93.11926605504587,8.8,220242708,25952256,47370400,91580,8,16,4,4,16,16,4,8,4,8
adaptive_sample,43,4,93.46330275229357,6.8,287758416,20054016,47370400,91292,6,12,4,2,16,12,2,6,2,6
adaptive_sample,43,5,93.11926605504587,6.8,355274124,20054016,47370400,91292,6,12,4,2,16,12,2,6,2,6
adaptive_sample,43,6,93.57798165137615,5.0,417481128,14745600,47370400,91004,4,8,2,4,12,8,2,4,2,4
adaptive_sample,43,7,93.57798165137615,5.0,479688132,14745600,47370400,91004,4,8,2,4,12,8,2,4,2,4
adaptive_sample,43,8,93.23394495412845,4.4,540125424,12976128,47370400,90764,4,8,2,2,8,8,2,4,2,4
adaptive_sample,43,9,93.46330275229357,5.2,602922156,15335424,47370400,90908,4,8,2,2,16,8,2,4,2,4
adaptive_sample,43,10,93.57798165137615,5.6,666898536,16515072,47370400,90908,4,8,2,2,16,8,2,4,2,8
adaptive_sample,43,11,93.92201834862385,5.4,730285188,15925248,47370400,91004,4,8,4,2,12,8,2,4,2,8
adaptive_sample,43,12,93.69266055045871,5.4,793671936,15925248,47370400,91100,4,8,4,2,12,8,2,4,4,6
adaptive_sample,43,13,93.69266055045871,4.8,855288972,14155776,47370400,90860,4,8,2,2,8,8,2,4,4,6
adaptive_sample,43,14,93.23394495412845,5.2,918085704,15335424,47370400,90908,4,16,2,2,8,8,2,4,2,4
adaptive_sample,43,15,93.46330275229357,5.8,982652004,17104896,47370400,91004,4,16,4,2,8,8,2,8,2,4
adaptive_sample,43,16,93.46330275229357,5.4,1046038656,15925248,47370400,91004,4,12,4,2,8,8,2,8,2,4
adaptive_sample,43,17,93.80733944954129,5.4,1109425212,15925248,47370400,90908,4,12,2,2,8,8,2,6,2,8
adaptive_sample,43,18,93.69266055045871,5.8,1173991416,17104896,47370400,90908,4,8,2,2,16,8,2,6,2,8
adaptive_sample,43,19,93.46330275229357,5.4,1237377972,15925248,47370400,90908,4,8,2,2,16,8,2,4,2,6
adaptive_sample,43,20,93.69266055045871,5.0,1299584880,14745600,47370400,90908,4,8,2,2,12,8,2,4,2,6
adaptive_sample,44,1,93.11926605504587,8.8,73414236,25952256,47370400,91580,8,8,16,8,16,16,4,4,4,4
adaptive_sample,44,2,92.88990825688073,8.8,146828472,25952256,47370400,91580,8,8,16,8,16,16,4,4,4,4
adaptive_sample,44,3,93.0045871559633,8.8,220242708,25952256,47370400,91580,8,8,16,8,16,16,4,4,4,4
adaptive_sample,44,4,93.34862385321101,6.8,287758416,20054016,47370400,91292,6,6,16,6,12,12,4,2,2,2
adaptive_sample,44,5,93.57798165137615,6.4,354094476,18874368,47370400,91292,6,6,12,6,12,12,4,2,2,2
adaptive_sample,44,6,93.69266055045871,4.8,415711560,14155776,47370400,90908,4,4,12,4,8,8,2,2,2,2
adaptive_sample,44,7,93.34862385321101,5.2,478508292,15335424,47370400,90908,4,4,8,4,8,16,2,2,2,2
adaptive_sample,44,8,94.26605504587155,5.2,541305024,15335424,47370400,90908,4,4,8,4,8,16,2,2,2,2
adaptive_sample,44,9,93.69266055045871,4.8,602922108,14155776,47370400,90908,4,4,8,4,8,12,2,2,2,2
adaptive_sample,44,10,93.34862385321101,4.8,664539192,14155776,47370400,90908,4,4,8,4,8,12,2,2,2,2
adaptive_sample,44,11,94.03669724770643,4.4,724976484,12976128,47370400,90764,4,4,8,4,8,8,2,2,2,2
adaptive_sample,44,12,93.57798165137615,4.8,786593424,14155776,47370400,90764,8,4,8,4,8,8,2,2,2,2
adaptive_sample,44,13,93.57798165137615,5.0,848800284,14745600,47370400,90860,8,4,8,4,8,8,4,2,2,2
adaptive_sample,44,14,93.80733944954129,4.8,910417320,14155776,47370400,90860,6,4,8,4,8,8,4,2,2,2
adaptive_sample,44,15,94.03669724770643,4.8,972034260,14155776,47370400,90764,8,4,8,4,8,8,2,2,2,2
adaptive_sample,44,16,94.38073394495413,5.0,1034241120,14745600,47370400,90860,8,4,8,4,8,8,4,2,2,2
adaptive_sample,44,17,94.26605504587155,4.8,1095858156,14155776,47370400,90860,6,4,8,4,8,8,4,2,2,2
adaptive_sample,44,18,94.38073394495413,5.4,1159244664,15925248,47370400,90860,8,8,8,4,8,8,2,2,4,2
adaptive_sample,44,19,94.03669724770643,5.6,1223221092,16515072,47370400,90956,8,8,8,4,8,8,2,2,4,4
adaptive_sample,44,20,94.03669724770643,5.2,1286017776,15335424,47370400,90860,8,6,8,4,8,8,2,2,2,4
adaptive_sample,45,1,92.66055045871559,8.8,73414235,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
adaptive_sample,45,2,93.11926605504587,8.8,146828470,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
adaptive_sample,45,3,93.69266055045871,8.8,220242705,25952256,47370400,91579,4,4,4,8,4,8,16,16,16,8
adaptive_sample,45,4,93.46330275229357,6.8,287758316,20054016,47370400,91195,2,2,2,6,2,6,12,12,16,8
adaptive_sample,45,5,93.69266055045871,6.4,354094375,18874368,47370400,91291,4,2,2,6,2,6,12,12,12,6
adaptive_sample,45,6,93.57798165137615,5.2,416891202,15335424,47370400,91003,4,2,2,4,2,4,8,8,12,6
adaptive_sample,45,7,94.15137614678899,4.8,478508141,14155776,47370400,90763,2,2,2,4,2,8,8,8,8,4
adaptive_sample,45,8,93.80733944954129,4.8,540125080,14155776,47370400,90763,2,2,2,4,2,8,8,8,8,4
adaptive_sample,45,9,93.69266055045871,4.6,601152195,13565952,47370400,90763,2,2,2,4,2,6,8,8,8,4
adaptive_sample,45,10,93.69266055045871,4.8,662769230,14155776,47370400,90859,2,2,2,4,4,6,8,8,8,4
adaptive_sample,45,11,94.38073394495413,4.6,723796441,13565952,47370400,90859,2,2,2,4,4,4,8,8,8,4
adaptive_sample,45,12,93.46330275229357,4.4,784233732,12976128,47370400,90763,2,2,2,4,2,4,8,8,8,4
adaptive_sample,45,13,93.69266055045871,5.2,847030463,15335424,47370400,90907,2,2,2,4,2,4,8,16,8,4
adaptive_sample,45,14,93.34862385321101,5.6,911007034,16515072,47370400,91099,2,4,2,4,4,4,8,16,8,4
adaptive_sample,45,15,93.11926605504587,5.2,973803957,15335424,47370400,91099,2,4,2,4,4,4,8,12,8,4
adaptive_sample,45,16,93.11926605504587,5.0,1036010960,14745600,47370400,91003,2,2,2,4,4,4,8,12,8,4
adaptive_sample,45,17,94.03669724770643,5.8,1100577451,17104896,47370400,91195,4,4,2,4,4,4,8,16,8,4
adaptive_sample,45,18,93.57798165137615,6.0,1165733670,17694720,47370400,91099,4,4,2,8,2,4,8,16,8,4
adaptive_sample,45,19,93.92201834862385,5.2,1228530401,15335424,47370400,90907,2,2,2,8,2,4,8,12,8,4
adaptive_sample,45,20,93.80733944954129,5.4,1291916956,15925248,47370400,90907,2,2,2,6,2,4,8,12,8,8
adaptive_sample,46,1,92.20183486238533,8.8,73414238,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
adaptive_sample,46,2,92.66055045871559,8.8,146828476,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
adaptive_sample,46,3,93.23394495412845,8.8,220242714,25952256,47370400,91582,4,8,8,4,4,16,16,4,8,16
adaptive_sample,46,4,93.34862385321101,6.4,286578680,18874368,47370400,91198,2,8,6,2,2,12,12,2,6,12
adaptive_sample,46,5,93.34862385321101,6.4,352914742,18874368,47370400,91294,2,6,6,4,2,12,12,2,6,12
adaptive_sample,46,6,93.80733944954129,4.8,414531780,14155776,47370400,90862,2,6,4,4,2,8,8,2,4,8
adaptive_sample,46,7,93.46330275229357,4.4,474969074,12976128,47370400,90766,2,4,4,2,2,8,8,2,4,8
adaptive_sample,46,8,93.80733944954129,4.4,535406368,12976128,47370400,90766,2,4,4,2,2,8,8,2,4,8
adaptive_sample,46,9,93.57798165137615,5.2,598203102,15335424,47370400,90910,2,4,4,2,2,16,8,2,4,8
adaptive_sample,46,10,93.92201834862385,5.2,660999836,15335424,47370400,90910,2,4,4,2,2,16,8,2,4,8
adaptive_sample,46,11,94.03669724770643,5.0,723206842,14745600,47370400,91006,2,4,4,2,2,12,8,4,4,8
adaptive_sample,46,12,93.46330275229357,5.0,785413848,14745600,47370400,91006,2,4,4,2,2,12,8,4,4,8
adaptive_sample,46,13,94.03669724770643,4.4,845851142,12976128,47370400,90766,2,4,4,2,2,8,8,2,4,8
adaptive_sample,46,14,93.23394495412845,4.4,906288436,12976128,47370400,90766,2,4,4,2,2,8,8,2,4,8
adaptive_sample,46,15,93.69266055045871,5.4,969675090,15925248,47370400,91006,2,4,4,2,4,8,8,2,4,16
adaptive_sample,46,16,93.34862385321101,5.4,1033061744,15925248,47370400,91006,2,4,4,2,4,8,8,2,4,16
adaptive_sample,46,17,93.80733944954129,5.0,1095268750,14745600,47370400,91006,2,4,4,2,2,8,8,4,4,12
adaptive_sample,46,18,93.92201834862385,5.8,1159835052,17104896,47370400,91006,2,8,4,2,2,8,8,4,8,12
adaptive_sample,46,19,93.57798165137615,5.2,1222631642,15335424,47370400,90766,2,8,4,2,2,8,8,2,8,8
adaptive_sample,46,20,93.80733944954129,5.4,1286018056,15925248,47370400,90766,2,6,8,2,2,8,8,2,8,8
