context_id,variant_id,label,round,domain_id,metric,n,mean,sample_std,min,max
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,1,2,accuracy,3,0.043666666666666666,0.01661575557515617,0.0245,0.054
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,1,3,accuracy,3,0.022000000000000002,0.017776388834631177,0.008,0.042
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,1,4,accuracy,3,0.012333333333333333,0.00553022000767902,0.0065,0.0175
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,2,0,accuracy,3,0.06466666666666666,0.01514375558880073,0.054,0.082
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,2,1,accuracy,3,0.07916666666666666,0.020101824129499624,0.058,0.098
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,2,2,accuracy,3,0.08116666666666666,0.034818577416852244,0.0515,0.1195
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,2,3,accuracy,3,0.04483333333333333,0.008129165598838133,0.036,0.052
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,2,4,accuracy,3,0.05566666666666667,0.006601767440112785,0.0485,0.0615
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,3,0,accuracy,3,0.11633333333333334,0.04475023277406871,0.0845,0.1675
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,3,1,accuracy,3,0.1295,0.03944299684354626,0.0925,0.171
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,3,2,accuracy,3,0.1245,0.0496160256368847,0.08,0.178
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,3,3,accuracy,3,0.06283333333333334,0.03284179248051685,0.025,0.084
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,3,4,accuracy,3,0.089,0.013610657588816195,0.079,0.1045
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,4,0,accuracy,3,0.145,0.05322593352868505,0.108,0.206
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,4,1,accuracy,3,0.18216666666666667,0.07305705532892312,0.1075,0.2535
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,4,2,accuracy,3,0.17400000000000002,0.05583233829959122,0.12,0.2315
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,4,3,accuracy,3,0.08216666666666667,0.04135617648348712,0.0345,0.1085
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,4,4,accuracy,3,0.11583333333333334,0.02165833173015257,0.097,0.1395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,5,0,accuracy,3,0.16383333333333333,0.06553688528861691,0.125,0.2395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,5,1,accuracy,3,0.21766666666666667,0.10240402010337941,0.1275,0.329
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,5,2,accuracy,3,0.20166666666666666,0.05125020325162949,0.1445,0.2435
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,5,3,accuracy,3,0.097,0.046861498055439925,0.043,0.127
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,5,4,accuracy,3,0.13916666666666666,0.023034394572754316,0.1185,0.164
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,6,0,accuracy,3,0.18183333333333335,0.060616279441527365,0.1325,0.2495
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,6,1,accuracy,3,0.237,0.12996538000559996,0.122,0.378
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,6,2,accuracy,3,0.23516666666666666,0.059649671695100985,0.1695,0.286
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,6,3,accuracy,3,0.10833333333333334,0.0522597678270133,0.048,0.1395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,6,4,accuracy,3,0.15466666666666667,0.018936296716447316,0.1335,0.17
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,7,0,accuracy,3,0.19116666666666668,0.07281712252851891,0.1295,0.2715
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,7,1,accuracy,3,0.24866666666666667,0.14398292722865907,0.1215,0.405
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,7,2,accuracy,3,0.2633333333333333,0.06614819221515682,0.1885,0.314
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,7,3,accuracy,3,0.11733333333333333,0.04944778390720188,0.0605,0.1505
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,7,4,accuracy,3,0.1615,0.01216552506059645,0.1475,0.1695
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,8,0,accuracy,3,0.20366666666666666,0.08022520385348567,0.1365,0.2925
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,8,1,accuracy,3,0.2725,0.1601030917877603,0.1355,0.4485
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,8,2,accuracy,3,0.2713333333333333,0.05272649555331108,0.2115,0.311
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,8,3,accuracy,3,0.132,0.0483502843838586,0.0765,0.165
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,8,4,accuracy,3,0.17433333333333334,0.011361484644769505,0.164,0.1865
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,9,0,accuracy,3,0.20416666666666666,0.08383068252933011,0.134,0.297
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,9,1,accuracy,3,0.2826666666666667,0.14516915420754278,0.159,0.4425
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,9,2,accuracy,3,0.29083333333333333,0.05833166664285647,0.224,0.3315
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,9,3,accuracy,3,0.14316666666666666,0.050190470543055615,0.086,0.18
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,9,4,accuracy,3,0.18050000000000002,0.016462077633154326,0.1705,0.1995
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,10,0,accuracy,3,0.21233333333333335,0.08762181996131632,0.135,0.3075
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,10,1,accuracy,3,0.2986666666666667,0.14153650883547092,0.1875,0.458
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,10,2,accuracy,3,0.29700000000000004,0.05778624403783309,0.2305,0.335
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,10,3,accuracy,3,0.15083333333333335,0.050760056474883214,0.093,0.188
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,10,4,accuracy,3,0.18783333333333332,0.017480942003603048,0.177,0.208
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,11,0,accuracy,3,0.2145,0.0917918841728396,0.129,0.3115
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,11,1,accuracy,3,0.31916666666666665,0.13989311395967038,0.219,0.479
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,11,2,accuracy,3,0.30666666666666664,0.05364311077233807,0.2465,0.3495
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,11,3,accuracy,3,0.15366666666666667,0.04923498078940758,0.098,0.1915
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,11,4,accuracy,3,0.19033333333333333,0.01500277752062375,0.1755,0.2055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,12,0,accuracy,3,0.212,0.09508285860237901,0.125,0.3135
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,12,1,accuracy,3,0.3288333333333333,0.13833775093347922,0.2335,0.4875
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,12,2,accuracy,3,0.3155,0.059575582246420386,0.249,0.364
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,12,3,accuracy,3,0.158,0.050269274910227216,0.101,0.196
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,12,4,accuracy,3,0.19433333333333333,0.010774197572595985,0.184,0.2055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,13,0,accuracy,3,0.21833333333333332,0.09932941826736597,0.124,0.322
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,13,1,accuracy,3,0.3363333333333333,0.135753759923375,0.2465,0.4925
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,13,2,accuracy,3,0.3195,0.055684378419804594,0.258,0.3665
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,13,3,accuracy,3,0.159,0.050714889332423865,0.101,0.195
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,13,4,accuracy,3,0.198,0.008351646544245028,0.189,0.2055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,14,0,accuracy,3,0.2255,0.09802678205470178,0.132,0.3275
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,14,1,accuracy,3,0.346,0.1344070310660867,0.256,0.5005
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,14,2,accuracy,3,0.32166666666666666,0.06227827336506154,0.2545,0.3775
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,14,3,accuracy,3,0.1605,0.05190616533707725,0.101,0.1965
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,14,4,accuracy,3,0.20616666666666666,0.008607167555783562,0.2,0.216
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,15,0,accuracy,3,0.22883333333333333,0.10696533706455254,0.126,0.3395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,15,1,accuracy,3,0.351,0.13277424449041314,0.266,0.504
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,15,2,accuracy,3,0.32633333333333336,0.05563347313743169,0.2665,0.3765
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,15,3,accuracy,3,0.16033333333333333,0.04705670338361299,0.107,0.196
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,15,4,accuracy,3,0.20883333333333334,0.007588368291888135,0.202,0.217
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,16,0,accuracy,3,0.22833333333333333,0.1048335983038517,0.126,0.3355
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,16,1,accuracy,3,0.356,0.1260545516829916,0.2725,0.501
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,16,2,accuracy,3,0.326,0.056824290580701486,0.266,0.379
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,16,3,accuracy,3,0.15716666666666668,0.053643110772338076,0.097,0.2
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,16,4,accuracy,3,0.20766666666666667,0.003403429642777026,0.205,0.2115
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,17,0,accuracy,3,0.233,0.1002584161055819,0.1335,0.334
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,17,1,accuracy,3,0.35316666666666663,0.13505677818359701,0.2635,0.5085
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,17,2,accuracy,3,0.32766666666666666,0.05896679856778162,0.266,0.3835
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,17,3,accuracy,3,0.16616666666666666,0.05256979487627218,0.107,0.2075
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,17,4,accuracy,3,0.21683333333333332,0.005923118547972292,0.21,0.2205
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,18,0,accuracy,3,0.23900000000000002,0.10382316697153869,0.133,0.3405
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,18,1,accuracy,3,0.35866666666666663,0.1265981174162291,0.277,0.5045
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,18,2,accuracy,3,0.333,0.06385138996137829,0.264,0.39
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,18,3,accuracy,3,0.161,0.052122451976091846,0.1025,0.2025
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,18,4,accuracy,3,0.21683333333333332,0.005795112883571242,0.213,0.2235
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,19,0,accuracy,3,0.23716666666666666,0.10775241683291067,0.129,0.3445
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,19,1,accuracy,3,0.36283333333333334,0.12500833305557407,0.2845,0.507
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,19,2,accuracy,3,0.33366666666666667,0.06750987582075184,0.2655,0.4005
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,19,3,accuracy,3,0.16266666666666665,0.05256979487627218,0.104,0.2055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,19,4,accuracy,3,0.217,0.008411301920630368,0.2075,0.2235
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,20,0,accuracy,3,0.23983333333333334,0.10665872366259281,0.127,0.339
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,20,1,accuracy,3,0.36183333333333334,0.12327847879225853,0.2845,0.504
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,20,2,accuracy,3,0.3295,0.06378871373526825,0.2695,0.3965
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,20,3,accuracy,3,0.16383333333333333,0.058705479585242575,0.0995,0.2145
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,20,4,accuracy,3,0.22283333333333333,0.011184066046538406,0.213,0.235
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,21,0,accuracy,3,0.23316666666666666,0.10929928331573513,0.1195,0.3375
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,21,1,accuracy,3,0.36333333333333334,0.12550929580446757,0.2835,0.508
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,21,2,accuracy,3,0.3395,0.06328704448779386,0.2775,0.404
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,21,3,accuracy,3,0.16766666666666666,0.05380597860213429,0.108,0.2125
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,21,4,accuracy,3,0.22383333333333333,0.011514483632943912,0.214,0.2365
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,22,0,accuracy,3,0.23716666666666666,0.10746433516908452,0.126,0.3405
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,22,1,accuracy,3,0.36966666666666664,0.12341022377960967,0.2925,0.512
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,22,2,accuracy,3,0.3378333333333334,0.05731564649668826,0.279,0.3935
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,22,3,accuracy,3,0.162,0.056100356505106086,0.0995,0.208
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,22,4,accuracy,3,0.22216666666666668,0.010539607835841593,0.2105,0.231
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,23,0,accuracy,3,0.2445,0.10450956893988222,0.136,0.3445
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,23,1,accuracy,3,0.37133333333333335,0.11576304822063617,0.3035,0.505
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,23,2,accuracy,3,0.3393333333333334,0.06004442799572108,0.278,0.398
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,23,3,accuracy,3,0.165,0.05720358380381424,0.1015,0.2125
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,23,4,accuracy,3,0.22516666666666665,0.009517527690179484,0.216,0.235
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,24,0,accuracy,3,0.24383333333333332,0.10471071260063762,0.1355,0.3445
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,24,1,accuracy,3,0.369,0.11516184263895743,0.293,0.5015
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,24,2,accuracy,3,0.3388333333333334,0.06251666444503684,0.2755,0.4005
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,24,3,accuracy,3,0.16183333333333333,0.06035174672976196,0.0965,0.2155
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,24,4,accuracy,3,0.223,0.010476163419878476,0.214,0.2345
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,25,0,accuracy,3,0.24150000000000002,0.10472941325148348,0.133,0.342
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,25,1,accuracy,3,0.37366666666666665,0.11869323204519004,0.2985,0.5105
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,25,2,accuracy,3,0.33866666666666667,0.06354198087354007,0.2765,0.4035
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,25,3,accuracy,3,0.16633333333333333,0.05711683931498077,0.105,0.218
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,25,4,accuracy,3,0.22433333333333333,0.009291573243177578,0.214,0.232
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,26,0,accuracy,3,0.2465,0.10580051984749413,0.134,0.344
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,26,1,accuracy,3,0.3778333333333333,0.11126694627486335,0.3015,0.5055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,26,2,accuracy,3,0.3378333333333334,0.058502848933477875,0.279,0.396
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,26,3,accuracy,3,0.16466666666666666,0.05390114408185909,0.106,0.212
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,26,4,accuracy,3,0.226,0.012757350822173072,0.213,0.2385
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,27,0,accuracy,3,0.24583333333333335,0.10351127152795166,0.135,0.34
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,27,1,accuracy,3,0.3778333333333333,0.11669333028641066,0.3065,0.5125
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,27,2,accuracy,3,0.3428333333333333,0.056250185184880376,0.2865,0.399
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,27,3,accuracy,3,0.16866666666666666,0.061037556744461305,0.1035,0.2245
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,27,4,accuracy,3,0.22516666666666665,0.013841363131329706,0.2105,0.238
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,28,0,accuracy,3,0.246,0.0992421281513048,0.143,0.341
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,28,1,accuracy,3,0.38333333333333336,0.11351798682734528,0.309,0.514
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,28,2,accuracy,3,0.3471666666666667,0.05728074138253918,0.291,0.4055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,28,3,accuracy,3,0.16883333333333334,0.06106622088629141,0.1045,0.226
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,28,4,accuracy,3,0.22733333333333333,0.012250850310624698,0.215,0.2395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,29,0,accuracy,3,0.24716666666666667,0.1032488902280956,0.1375,0.3425
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,29,1,accuracy,3,0.37766666666666665,0.116887053745628,0.305,0.5125
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,29,2,accuracy,3,0.3485,0.05460998077274888,0.296,0.405
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,29,3,accuracy,3,0.17166666666666666,0.0672241276130329,0.1015,0.2355
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,29,4,accuracy,3,0.22633333333333333,0.015687043486053497,0.2085,0.238
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,30,0,accuracy,3,0.24883333333333332,0.10063589485533148,0.1435,0.344
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,30,1,accuracy,3,0.3785,0.11396161634515369,0.3085,0.51
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,30,2,accuracy,3,0.3501666666666666,0.06275414992917468,0.287,0.4125
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,30,3,accuracy,3,0.17350000000000002,0.05928954376616505,0.1155,0.234
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,30,4,accuracy,3,0.22616666666666665,0.019185497995447852,0.2045,0.241
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,31,0,accuracy,3,0.254,0.1059492803184618,0.1445,0.356
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,31,1,accuracy,3,0.38033333333333336,0.11126694627486337,0.304,0.508
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,31,2,accuracy,3,0.34833333333333333,0.057882064003742434,0.287,0.402
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,31,3,accuracy,3,0.175,0.06399804684519676,0.108,0.2355
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,31,4,accuracy,3,0.22283333333333333,0.01850900681650243,0.204,0.241
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,32,0,accuracy,3,0.2505,0.10841932484571187,0.137,0.353
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,32,1,accuracy,3,0.38283333333333336,0.12160420771228822,0.3055,0.523
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,32,2,accuracy,3,0.35183333333333333,0.056440972115417494,0.291,0.4025
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,32,3,accuracy,3,0.17783333333333334,0.06451614784945962,0.1125,0.2415
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,32,4,accuracy,3,0.224,0.01738533865071371,0.208,0.2425
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,33,0,accuracy,3,0.25066666666666665,0.10680628882857662,0.1395,0.3525
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,33,1,accuracy,3,0.382,0.11556924331326218,0.302,0.5145
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,33,2,accuracy,3,0.3478333333333333,0.0626285344977298,0.2795,0.4025
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,33,3,accuracy,3,0.177,0.07025133450689745,0.1065,0.247
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,33,4,accuracy,3,0.21866666666666668,0.010866615541802035,0.2105,0.231
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,34,0,accuracy,3,0.24966666666666668,0.10859826579339713,0.1385,0.3555
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,34,1,accuracy,3,0.3813333333333333,0.11289633888365613,0.3015,0.5105
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,34,2,accuracy,3,0.35133333333333333,0.05927970422778215,0.291,0.4095
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,34,3,accuracy,3,0.17466666666666666,0.06800061274233736,0.1065,0.2425
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,34,4,accuracy,3,0.2265,0.021465087933665687,0.2035,0.246
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,35,0,accuracy,3,0.25016666666666665,0.10787183753572259,0.1375,0.3525
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,35,1,accuracy,3,0.382,0.11849472562101658,0.301,0.518
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,35,2,accuracy,3,0.3516666666666666,0.06095968613217537,0.288,0.4095
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,35,3,accuracy,3,0.177,0.06378675411086536,0.112,0.2395
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,35,4,accuracy,3,0.2225,0.0227541205059655,0.1975,0.242
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,36,0,accuracy,3,0.25083333333333335,0.1061618261586213,0.1385,0.3495
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,36,1,accuracy,3,0.38216666666666665,0.12171414598695308,0.2915,0.5205
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,36,2,accuracy,3,0.349,0.0575260810415589,0.2905,0.4055
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,36,3,accuracy,3,0.17833333333333334,0.06231037901773133,0.1145,0.239
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,36,4,accuracy,3,0.2265,0.024662724910277038,0.1985,0.245
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,37,0,accuracy,3,0.25416666666666665,0.11436382003646665,0.131,0.357
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,37,1,accuracy,3,0.38783333333333336,0.12109328360125236,0.3065,0.527
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,37,2,accuracy,3,0.35383333333333333,0.059702037932832186,0.2915,0.4105
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,37,3,accuracy,3,0.178,0.0662514150792268,0.1115,0.244
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,37,4,accuracy,3,0.22616666666666665,0.026326475900380834,0.196,0.2445
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,38,0,accuracy,3,0.25483333333333336,0.10766421565837617,0.14,0.3535
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,38,1,accuracy,3,0.38966666666666666,0.11663654373022773,0.304,0.5225
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,38,2,accuracy,3,0.34983333333333333,0.06151490334328208,0.282,0.402
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,38,3,accuracy,3,0.18133333333333332,0.061278734756302966,0.119,0.2415
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,38,4,accuracy,3,0.2265,0.029904013108611356,0.193,0.2505
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,39,0,accuracy,3,0.25066666666666665,0.10674307159405397,0.1385,0.351
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,39,1,accuracy,3,0.38933333333333336,0.11096996590669628,0.316,0.517
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,39,2,accuracy,3,0.3506666666666667,0.05962871232328714,0.2855,0.4025
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,39,3,accuracy,3,0.18033333333333332,0.06085707299347655,0.1175,0.239
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,39,4,accuracy,3,0.2285,0.03176476034853718,0.1935,0.2555
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,40,0,accuracy,3,0.25066666666666665,0.1083170500583049,0.1355,0.3505
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,40,1,accuracy,3,0.38666666666666666,0.1113287174691837,0.311,0.5145
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,40,2,accuracy,3,0.35433333333333333,0.058061031108079156,0.2915,0.406
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,40,3,accuracy,3,0.18366666666666667,0.06583375527290945,0.116,0.2475
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,40,4,accuracy,3,0.22583333333333333,0.032180480626201546,0.189,0.2485
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,41,0,accuracy,3,0.25166666666666665,0.10762705669734414,0.137,0.3505
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,41,1,accuracy,3,0.3898333333333333,0.11610806747738646,0.314,0.5235
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,41,2,accuracy,3,0.3511666666666666,0.062222048610868906,0.285,0.4085
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,41,3,accuracy,3,0.18566666666666667,0.06253265813423681,0.122,0.247
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,41,4,accuracy,3,0.22616666666666665,0.03251666239535252,0.1895,0.2515
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,42,0,accuracy,3,0.24766666666666667,0.10930957567081362,0.1315,0.3485
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,42,1,accuracy,3,0.3958333333333333,0.11442282697667165,0.3165,0.527
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,42,2,accuracy,3,0.35533333333333333,0.056245740579472646,0.294,0.4045
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,42,3,accuracy,3,0.18216666666666667,0.06351640208114226,0.1195,0.2465
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,42,4,accuracy,3,0.22516666666666668,0.032172711003789115,0.1895,0.252
