context_id,variant_id,label,seed,directory,classification,round,personalized_accuracy,personalized_sample_weighted_accuracy,consensus_accuracy,accuracy_gap,worst_domain_accuracy,consensus_distance,mean_train_loss,mean_tail_mass,max_tail_mass,mean_residual_energy,mean_merge_error_energy,mean_relative_merge_error,effective_messages,effective_floats,operational_messages,operational_floats,wall_seconds,cumulative_effective_floats,cumulative_operational_floats
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,22,0.1619978299138719,0.162,0.162,0.17950000000000002,0.09,8.475294540251829e-12,1.9074576744068106,5.563216610393253e-07,5.563216610393253e-07,0.0003254033508710563,,,210,2056320,30,914880,0.5673428289592266,45239040,20127360
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,23,0.16849773311542426,0.1685,0.1685,0.16100000000000003,0.105,8.773215487423159e-12,1.8793732662057414,5.936399949985923e-07,5.936399949985923e-07,0.00035735388519242406,,,210,2056320,30,914880,0.5821563256904483,47295360,21042240
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,24,0.17079793436615026,0.1708,0.1708,0.15750000000000003,0.104,8.897840797494894e-12,1.8601497539686458,6.013090410671455e-07,6.013090410671454e-07,0.0003715480270329863,,,210,2056320,30,914880,0.5636839140206575,49351680,21957120
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,25,0.1755988372180276,0.1756,0.1756,0.1405,0.114,9.131808272518545e-12,1.8357630071975346,5.977006063063069e-07,5.97700606306307e-07,0.00037941738264635205,,,210,2056320,30,914880,0.5600720988586545,51408000,22872000
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,26,0.1810975893434664,0.1811,0.1811,0.14500000000000002,0.1165,9.251066579452072e-12,1.8155094883943128,5.443982593953354e-07,5.443982593953353e-07,0.0003548761596903205,,,210,2056320,30,914880,0.6265360051766038,53464320,23786880
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,27,0.1861975918947433,0.1862,0.1862,0.15050000000000002,0.118,9.454574160609279e-12,1.8012387506615402,5.686407316845375e-07,5.686407316845376e-07,0.00037750060437247157,,,210,2056320,30,914880,0.6120823733508587,55520640,24701760
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,28,0.1886961924443184,0.1887,0.1887,0.14550000000000002,0.127,9.534225261139303e-12,1.7835874068836737,5.676910407036894e-07,5.676910407036894e-07,0.00038151658372953534,,,210,2056320,30,914880,0.6411024359986186,57576960,25616640
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,29,0.19079664372018196,0.1908,0.1908,0.1355,0.1325,9.744109223201273e-12,1.7649751182325661,5.184109351219994e-07,5.184109351219994e-07,0.000353294046362862,,,210,2056320,30,914880,0.6663311515003443,59633280,26531520
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,30,0.1929980955468212,0.193,0.193,0.132,0.135,9.780424618336762e-12,1.7472908434888867,4.998864446476809e-07,4.99886444647681e-07,0.00034425791818648577,,,210,2056320,30,914880,0.6605986282229424,61689600,27446400
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,31,0.19259799529664598,0.1926,0.1926,0.132,0.135,9.769129024247055e-12,1.7319671365986102,4.989403877475713e-07,4.989403877475712e-07,0.0003451635129749775,,,210,2056320,30,914880,0.6525142136961222,63745920,28361280
