context_id,left_variant_id,right_variant_id,left_label,right_label,metric,n,mean,sample_std,min,max
b729ad24b6b0,0bcde22a1ce1,8fbe5acc92e3,FedAvg / factor zero-pad,Oracle / ΔW / feedback / bridge 5,wall_seconds,3,4.64899949512134,1.1598949362500632,3.599368284456432,5.894274679012597
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,personalized_accuracy,3,0.237479958719339,0.02200674037549976,0.21585093339216274,0.2598459028743886
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,personalized_sample_weighted_accuracy,3,0.23743333333333336,0.022009164757739754,0.21580000000000002,0.25980000000000003
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,consensus_accuracy,3,0.014766666666666671,0.0046500896048714295,0.009400000000000006,0.017600000000000005
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,accuracy_gap,3,0.1973333333333333,0.12304504595201438,0.0795,0.32499999999999996
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,worst_domain_accuracy,3,0.159,0.062187217336041024,0.11750000000000001,0.2305
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,consensus_distance,3,-7338.84058702257,2579.3524302017518,-10197.80087890625,-5186.298551432292
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,total_effective_messages,3,-9000.0,0.0,-9000.0,-9000.0
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,total_effective_floats,3,-88128000.0,0.0,-88128000.0,-88128000.0
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,total_operational_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,total_operational_floats,3,-7344000.0,0.0,-7344000.0,-7344000.0
b729ad24b6b0,0bcde22a1ce1,cad564bfe53c,FedAvg / factor zero-pad,MH / ΔW / ring,wall_seconds,3,3.5035463754708567,0.7645835784667193,2.644505685195327,4.109489133581519
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,personalized_accuracy,3,0.265310337824081,0.010813511552920065,0.25347686517101803,0.27467797632715185
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,personalized_sample_weighted_accuracy,3,0.2653333333333333,0.010813109327725006,0.25349999999999995,0.27469999999999994
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,consensus_accuracy,3,0.02776666666666667,0.009338807918215977,0.0215,0.038500000000000006
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,accuracy_gap,3,0.05099999999999999,0.04126439142893059,0.0034999999999999892,0.078
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,worst_domain_accuracy,3,0.23233333333333334,0.020738450601077544,0.2155,0.2555
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,consensus_distance,3,-5410.916840277778,2575.9860405365253,-8076.597395833333,-2935.135416666667
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,total_effective_messages,3,-7200.0,0.0,-7200.0,-7200.0
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,total_effective_floats,3,-70502400.0,0.0,-70502400.0,-70502400.0
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,total_operational_floats,3,2448000.0,0.0,2448000.0,2448000.0
b729ad24b6b0,0bcde22a1ce1,d6881822b57c,FedAvg / factor zero-pad,Oracle / factor zero-pad / bridge 5,wall_seconds,3,-0.47739543703695136,0.4939111087980166,-0.8759218538179994,0.07518166117370129
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,personalized_accuracy,3,0.14892208550379468,0.04580707379508656,0.09742245994120062,0.18511840176008096
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,personalized_sample_weighted_accuracy,3,0.1489,0.045808187041182925,0.09740000000000001,0.1851
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,consensus_accuracy,3,0.020200000000000003,0.022246123257772355,0.003700000000000002,0.045500000000000006
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,accuracy_gap,3,0.12583333333333332,0.06902233937888033,0.08399999999999999,0.20550000000000002
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,worst_domain_accuracy,3,0.09033333333333333,0.027714316396644772,0.066,0.1205
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,consensus_distance,3,3369.042131160365,132.6211702884216,3224.5178798119227,3485.1554870088894
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,total_effective_messages,3,-9000.0,0.0,-9000.0,-9000.0
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,total_effective_floats,3,-88128000.0,0.0,-88128000.0,-88128000.0
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,total_operational_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,total_operational_floats,3,-31056000.0,0.0,-31056000.0,-31056000.0
b729ad24b6b0,0eac0e17d3ed,1bf906c2712a,FedAvg / ΔW,MH / factor zero-pad / ring,wall_seconds,3,-5.158522984944284,0.7715027268204976,-5.607957562431693,-4.2676804242655635
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,personalized_accuracy,3,0.47860944402673544,0.011753822711824064,0.46703990347168767,0.49053926490208355
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,personalized_sample_weighted_accuracy,3,0.47856666666666664,0.011754289996989707,0.467,0.49049999999999994
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,consensus_accuracy,3,0.0877,0.012629726837901126,0.0746,0.0998
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,accuracy_gap,3,0.03933333333333334,0.022501851775650214,0.017,0.06199999999999997
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,worst_domain_accuracy,3,0.45316666666666666,0.020207259421636894,0.4315,0.4715
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,consensus_distance,3,1317.3195617159208,107.87479449728966,1251.9548495769502,1441.830900645256
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,total_effective_messages,3,-10500.0,0.0,-10500.0,-10500.0
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,total_effective_floats,3,-102816000.0,0.0,-102816000.0,-102816000.0
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,total_operational_messages,3,-1500.0,0.0,-1500.0,-1500.0
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,total_operational_floats,3,-45744000.0,0.0,-45744000.0,-45744000.0
b729ad24b6b0,0eac0e17d3ed,51d33462378d,FedAvg / ΔW,Local / ΔW,wall_seconds,3,-6.39459918004771,0.9633538213385794,-7.347023448906839,-5.420675689354539
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,personalized_accuracy,3,0.38332475403939675,0.013276132290493667,0.371225948587268,0.3975270622946785
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,personalized_sample_weighted_accuracy,3,0.3833,0.013275164782404763,0.3712,0.39749999999999996
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,consensus_accuracy,3,0.05736666666666667,0.016206583024602487,0.0409,0.0733
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,accuracy_gap,3,0.06016666666666667,0.01360453355809498,0.04450000000000004,0.06899999999999998
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,worst_domain_accuracy,3,0.3406666666666667,0.02785827226037776,0.3115,0.367
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,consensus_distance,3,130.83432137303882,7.3144089805137495,122.93719133536021,137.37654820680618
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,total_effective_messages,3,-7200.0,0.0,-7200.0,-7200.0
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,total_effective_floats,3,-70502400.0,0.0,-70502400.0,-70502400.0
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,total_operational_floats,3,-5456000.0,0.0,-5456000.0,-5456000.0
b729ad24b6b0,0eac0e17d3ed,658f968893fe,FedAvg / ΔW,Oracle / ΔW / bridge 5,wall_seconds,3,-0.7717054076492786,0.8283573599110979,-1.4637345504015684,0.146146260201931
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,personalized_accuracy,3,0.35540763151957555,0.011952546032130593,0.3434727080903992,0.36737772255013634
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,personalized_sample_weighted_accuracy,3,0.35533333333333333,0.01195003486745258,0.34340000000000004,0.36729999999999996
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,consensus_accuracy,3,0.0372,0.009198369420718002,0.029099999999999994,0.0472
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,accuracy_gap,3,0.031166666666666662,0.03726369994154272,-0.005499999999999963,0.06899999999999998
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,worst_domain_accuracy,3,0.3353333333333333,0.02952259022059774,0.3065,0.3655
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,consensus_distance,3,55.06880487998327,5.456588683188427,51.79707903067271,61.36795179049174
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,total_effective_messages,3,-7200.0,0.0,-7200.0,-7200.0
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,total_effective_floats,3,-70502400.0,0.0,-70502400.0,-70502400.0
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,total_operational_floats,3,-5456000.0,0.0,-5456000.0,-5456000.0
b729ad24b6b0,0eac0e17d3ed,8fbe5acc92e3,FedAvg / ΔW,Oracle / ΔW / feedback / bridge 5,wall_seconds,3,0.2844668763379256,1.1309141803949092,-1.0127761326730251,1.0628470610827208
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,personalized_accuracy,3,0.2271375323349336,0.03069447486061211,0.19864347105726415,0.2596387992190091
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,personalized_sample_weighted_accuracy,3,0.2271,0.030696090956341644,0.19860000000000003,0.2596
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,consensus_accuracy,3,0.010933333333333338,0.0037872593432894635,0.0067000000000000046,0.014000000000000005
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,accuracy_gap,3,0.15816666666666668,0.13617758014200917,0.0305,0.3015
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,worst_domain_accuracy,3,0.1595,0.05747173218200406,0.1205,0.2255
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,consensus_distance,3,176.5794087211291,58.442092049509824,109.76865432659785,218.2140292644501
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,total_effective_messages,3,-9000.0,0.0,-9000.0,-9000.0
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,total_effective_floats,3,-88128000.0,0.0,-88128000.0,-88128000.0
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,total_operational_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,total_operational_floats,3,-31056000.0,0.0,-31056000.0,-31056000.0
b729ad24b6b0,0eac0e17d3ed,cad564bfe53c,FedAvg / ΔW,MH / ΔW / ring,wall_seconds,3,-0.8609862433125576,1.171541992324889,-1.9676387319341302,0.3661358468234539
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,personalized_accuracy,3,0.25496791143967557,0.016516674555424497,0.2362694028361194,0.26756906831869354
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,personalized_sample_weighted_accuracy,3,0.255,0.01651756640670775,0.23629999999999998,0.2676
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,consensus_accuracy,3,0.023933333333333338,0.016712969016106426,0.012400000000000001,0.043100000000000006
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,accuracy_gap,3,0.01183333333333333,0.04715488663259974,-0.04150000000000001,0.048
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,worst_domain_accuracy,3,0.23283333333333334,0.022695447414257636,0.2185,0.259
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,consensus_distance,3,2104.503155465921,411.70007488096775,1629.6186516602836,2360.9317890922225
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,total_effective_messages,3,-7200.0,0.0,-7200.0,-7200.0
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,total_effective_floats,3,-70502400.0,0.0,-70502400.0,-70502400.0
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,total_operational_floats,3,-21264000.0,0.0,-21264000.0,-21264000.0
b729ad24b6b0,0eac0e17d3ed,d6881822b57c,FedAvg / ΔW,Oracle / factor zero-pad / bridge 5,wall_seconds,3,-4.8419280558203655,0.7744083712421097,-5.7223910968750715,-4.26643031463027
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,personalized_accuracy,3,0.3296873585229408,0.038354770669155304,0.2931307619463542,0.36961744353048703
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,personalized_sample_weighted_accuracy,3,0.32966666666666666,0.038360961058520604,0.2931,0.36960000000000004
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,consensus_accuracy,3,0.0675,0.011870973001401363,0.0543,0.07730000000000001
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,accuracy_gap,3,-0.0865,0.08936022605163889,-0.1885,-0.02200000000000002
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,worst_domain_accuracy,3,0.36283333333333334,0.010750968948580101,0.351,0.372
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,consensus_distance,3,-2051.722569444444,236.52703327393564,-2226.9825520833338,-1782.6869791666666
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,total_effective_messages,3,-1500.0,0.0,-1500.0,-1500.0
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,total_effective_floats,3,-14688000.0,0.0,-14688000.0,-14688000.0
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,total_operational_messages,3,-1500.0,0.0,-1500.0,-1500.0
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,total_operational_floats,3,-14688000.0,0.0,-14688000.0,-14688000.0
b729ad24b6b0,1bf906c2712a,51d33462378d,MH / factor zero-pad / ring,Local / ΔW,wall_seconds,3,-1.2360761951034267,0.46702485930776644,-1.7390658864751458,-0.8161674337461591
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,personalized_accuracy,3,0.23440266853560204,0.03886201853144917,0.19610284947616274,0.27380348864606735
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,personalized_sample_weighted_accuracy,3,0.2344,0.03886167778158836,0.19610000000000002,0.2738
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,consensus_accuracy,3,0.03716666666666666,0.009350044563173664,0.02779999999999999,0.0465
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,accuracy_gap,3,-0.06566666666666666,0.06466516321276344,-0.1385,-0.015000000000000013
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,worst_domain_accuracy,3,0.25033333333333335,0.007522189397597846,0.2455,0.259
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,consensus_distance,3,-3238.2078097873264,125.30927601410097,-3347.7789388020833,-3101.5806884765625
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,total_effective_messages,3,1800.0,0.0,1800.0,1800.0
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,total_effective_floats,3,17625600.0,0.0,17625600.0,17625600.0
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,total_operational_floats,3,25600000.0,0.0,25600000.0,25600000.0
b729ad24b6b0,1bf906c2712a,658f968893fe,MH / factor zero-pad / ring,Oracle / ΔW / bridge 5,wall_seconds,3,4.386817577295005,0.23028102907883852,4.144223012030125,4.602403035387397
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,personalized_accuracy,3,0.20648554601578084,0.04988144450080775,0.15835430633031827,0.2579500039769904
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,personalized_sample_weighted_accuracy,3,0.20643333333333333,0.04988359783870178,0.15830000000000002,0.2579
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,consensus_accuracy,3,0.016999999999999998,0.029001379277544724,-0.016400000000000012,0.0358
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,accuracy_gap,3,-0.09466666666666666,0.103016179958943,-0.21099999999999997,-0.015000000000000013
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,worst_domain_accuracy,3,0.245,0.004500000000000018,0.2405,0.24950000000000003
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,consensus_distance,3,-3313.973326280382,131.59735960158238,-3433.1141031901043,-3172.72080078125
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,total_effective_messages,3,1800.0,0.0,1800.0,1800.0
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,total_effective_floats,3,17625600.0,0.0,17625600.0,17625600.0
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,total_operational_floats,3,25600000.0,0.0,25600000.0,25600000.0
b729ad24b6b0,1bf906c2712a,8fbe5acc92e3,MH / factor zero-pad / ring,Oracle / ΔW / feedback / bridge 5,wall_seconds,3,5.44298986128221,0.9092708469477416,4.595181429758668,6.4032606687396765
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,personalized_accuracy,3,0.07821544683113893,0.034938151804857064,0.03801192496844663,0.10122101111606352
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,personalized_sample_weighted_accuracy,3,0.0782,0.03493479640702089,0.038000000000000006,0.10120000000000001
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,consensus_accuracy,3,-0.009266666666666664,0.020338223455683965,-0.0315,0.008400000000000005
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,accuracy_gap,3,0.03233333333333333,0.08002551676392557,-0.057499999999999996,0.09599999999999997
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,worst_domain_accuracy,3,0.06916666666666667,0.07053781491748476,0.0,0.14100000000000001
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,consensus_distance,3,-3192.462722439236,176.6837821492788,-3375.3868326822917,-3022.7623372395833
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,total_effective_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,total_effective_floats,3,0.0,0.0,0.0,0.0
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,total_operational_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,total_operational_floats,3,0.0,0.0,0.0,0.0
b729ad24b6b0,1bf906c2712a,cad564bfe53c,MH / factor zero-pad / ring,MH / ΔW / ring,wall_seconds,3,4.297536741631727,0.5692190920379165,3.640318830497563,4.633816271089017
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,personalized_accuracy,3,0.10604582593588088,0.03153698279309722,0.07594686140413281,0.13884694289491878
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,personalized_sample_weighted_accuracy,3,0.10609999999999999,0.031536803896400144,0.07599999999999998,0.13889999999999997
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,consensus_accuracy,3,0.0037333333333333337,0.00786468901694996,-0.0023999999999999994,0.0126
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,accuracy_gap,3,-0.114,0.050246890451051796,-0.1575,-0.059
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,worst_domain_accuracy,3,0.14250000000000002,0.04778336530634903,0.098,0.193
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,consensus_distance,3,-1264.5389756944444,449.8606477367817,-1767.8343749999997,-901.5588541666666
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,total_effective_messages,3,1800.0,0.0,1800.0,1800.0
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,total_effective_floats,3,17625600.0,0.0,17625600.0,17625600.0
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,total_operational_messages,3,500.0,0.0,500.0,500.0
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,total_operational_floats,3,9792000.0,0.0,9792000.0,9792000.0
b729ad24b6b0,1bf906c2712a,d6881822b57c,MH / factor zero-pad / ring,Oracle / factor zero-pad / bridge 5,wall_seconds,3,0.31659492912391823,0.6562510472229677,-0.1224601287394762,1.0709948064759374
b729ad24b6b0,51d33462378d,658f968893fe,Local / ΔW,Oracle / ΔW / bridge 5,personalized_accuracy,3,-0.0952846899873387,0.002059507811099938,-0.09702791247019144,-0.093012202607405
