context_id,variant_id,label,metric,n,mean,sample_std,min,max
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,total_operational_messages,3,2000.0,0.0,2000.0,2000.0
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,total_operational_floats,3,40288000.0,0.0,40288000.0,40288000.0
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,wall_seconds,3,30.88388697275271,0.42016726701128043,30.399390015751123,31.14821612741798
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,personalized_accuracy,3,0.42301381841611735,0.013949307098062264,0.41289490389940176,0.43892633262948105
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,personalized_sample_weighted_accuracy,3,0.423,0.013936642350293712,0.4129,0.4389
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,consensus_accuracy,3,0.15136666666666668,0.05103374700463737,0.1046,0.2058
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,accuracy_gap,3,0.3461666666666667,0.07102875004766265,0.27399999999999997,0.41600000000000004
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,worst_domain_accuracy,3,0.276,0.024020824298928618,0.257,0.303
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,consensus_distance,3,55.784969075520834,8.901668151793325,46.37061360677083,64.0652587890625
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,total_effective_messages,3,1500.0,0.0,1500.0,1500.0
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,total_effective_floats,3,14688000.0,0.0,14688000.0,14688000.0
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,total_operational_messages,3,1500.0,0.0,1500.0,1500.0
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,total_operational_floats,3,14688000.0,0.0,14688000.0,14688000.0
ded87b4e7797,cad564bfe53c,MH / ΔW / ring,wall_seconds,3,30.95667328933875,0.41025699266139715,30.48305619880557,31.202196115627885
